sheet,slug,bank_class,period_bs,n_obs,min,max,rel_diff,files
C5,profit-loss-a-c,commercial,Poush 2082 (Mid-Jan 2025),4,352.4707342430246,27789.469102106057,77.84191906538695,Poush_2081_Publish_2=27789.47; Poush_2081_Publish_2=352.47; Magh_2081_Publish-3=27789.47; Magh_2081_Publish-3=352.47
C5,profit-loss-a-c,commercial,Mangsir 2081 (Mid-Dec 2024),4,352.4707342430246,27758.567688370826,77.75424820158716,Mangsir_2081_Publish-V2=27758.57; Mangsir_2081_Publish-V2=352.47; Poush_2081_Publish_2=27758.57; Poush_2081_Publish_2=352.47
C5,profit-loss-a-c,system_total,Kartik 2079 (Mid-Nov 2022),4,341.23518029062495,26556.215216873363,76.82379060170709,Kartik2079_publish=26556.22; Kartik2079_publish=341.24; Mangsir_2079_Publish_V1=26556.22; Mangsir_2079_Publish_V1=341.24
C5,profit-loss-a-c,commercial,Chait 2080 (Mid-Apr 2023),4,579.9605735289838,45105.417384953595,76.77324777526353,Chaitra_2079_Publish=45105.42; Chaitra_2079_Publish=579.96; Baisakh_2080_Publish-1=45105.42; Baisakh_2080_Publish-1=579.96
C5,profit-loss-a-c,development,Shrawan 2078 (Mid-Aug 2021),4,7.68383829,577.2059392915803,74.11948033091419,Shrawan-2078-2=577.21; Shrawan-2078-2=7.68; Bhadra_2078_V1.1=577.21; Bhadra_2078_V1.1=7.68
C6,others,system_total,Ashwin 2081 (Mid-Oct 2024),4,74.96339608999999,5617.731954215378,73.93966718731377,Ashwin_2081_Publish-1=5617.73; Ashwin_2081_Publish-1=74.96; Kartik_2081_Publish=5617.73; Kartik_2081_Publish=74.96
C5,profit-loss-a-c,system_total,Baisakh 2080 (Mid-May 2023),4,803.0042179955285,59628.79651841213,73.2571398532108,Baisakh_2080_Publish-1=59628.80; Baisakh_2080_Publish-1=803.00; Jestha_2080_Publish=59628.80; Jestha_2080_Publish=803.00
C5,profit-loss-a-c,commercial,Kartik 2078 (Mid-Nov 2021),4,319.7749914899106,23449.187051966615,72.33027183492702,Kartik2078_NFRS_Publish-1=23449.19; Kartik2078_NFRS_Publish-1=319.77; Manghir-2078=23449.19; Manghir-2078=319.77
C6,others,commercial,Ashwin 2081 (Mid-Oct 2024),4,74.96339608999999,5405.349480721543,71.10651814963074,Ashwin_2081_Publish-1=5405.35; Ashwin_2081_Publish-1=74.96; Kartik_2081_Publish=5405.35; Kartik_2081_Publish=74.96
C5,profit-loss-a-c,development,Falgun 2079 (Mid-Mar 2022),4,54.745272399999934,3877.003093169004,69.81895702046062,Falgun2078_NFRS_Publish=3877.00; Falgun2078_NFRS_Publish=54.75; Chaitra-2078=3877.00; Chaitra-2078=54.75
C5,profit-loss-a-c,commercial,Ashwin 2079 (Mid-Oct 2022),4,260.015701765673,18311.843634297802,69.42591470418388,Asoj_2079_PublishV1=18311.84; Asoj_2079_PublishV1=260.02; Kartik2079_publish=18311.84; Kartik2079_publish=260.02
C5,profit-loss-a-c,commercial,Ashadh 2080 (Mid-July 2023),4,1001.3189103296199,68213.47571297118,67.12362675794895,Saun_2080_Publish-3=68213.48; Saun_2080_Publish-3=1001.32; Asar_2080_Publish=68213.48; Asar_2080_Publish=1001.32
C5,profit-loss-a-c,system_total,Falgun 2081 (Mid-Mar 2024),4,698.7634933108576,46391.700117351545,65.39113313939737,Falgun_2080_Publish-1=46391.70; Falgun_2080_Publish-1=698.76; Chaitra_2080_Publish=46391.70; Chaitra_2080_Publish=698.76
C5,profit-loss-a-c,finance,Poush 2079 (Mid-Jan 2022),4,4.6815500000000005,309.26876298401646,65.06118977347596,Poush-2078_Publish=309.27; Poush-2078_Publish=4.68; Magh2078_NFRS_Publish-1=309.27; Magh2078_NFRS_Publish-1=4.68
C6,others,finance,Ashadh 2080 (Mid-July 2023),4,6.98024405,459.60419265591685,64.84357070665988,Saun_2080_Publish-3=459.60; Saun_2080_Publish-3=6.98; Asar_2080_Publish=459.60; Asar_2080_Publish=6.98
C5,profit-loss-a-c,commercial,Poush 2081 (Mid-Jan 2024),4,434.2796254863323,28452.3461545386,64.51618930470423,Poush_2080_Publish-2=28452.35; Poush_2080_Publish-2=434.28; Magh_2080_Publish=28452.35; Magh_2080_Publish=434.28
C5,profit-loss-a-c,system_total,Bhadra 2081 (Mid-Sept 2024),4,281.70421341216854,18118.759037648004,63.31838139083135,Bhadau_2081_Publish-1=18118.76; Bhadau_2081_Publish-1=281.70; Ashwin_2081_Publish-1=18118.76; Ashwin_2081_Publish-1=281.70
C5,profit-loss-a-c,development,Magh 2079 (Mid-Feb 2022),4,54.16249379999976,3482.263302167603,63.29289085222325,Magh2078_NFRS_Publish-1=3482.26; Magh2078_NFRS_Publish-1=54.16; Falgun2078_NFRS_Publish=3482.26; Falgun2078_NFRS_Publish=54.16
C5,profit-loss-a-c,system_total,Magh 2080 (Mid-Feb 2023),4,665.8310673189624,42741.368157711324,63.19251106712978,Magh_2079_Publish-4=42741.37; Magh_2079_Publish-4=665.83; Falgun_2079_Publish-4=42741.37; Falgun_2079_Publish-4=665.83
C5,profit-loss-a-c,system_total,Falgun 2080 (Mid-Mar 2023),4,802.4776320345752,50722.572385467654,62.20745944889121,Falgun_2079_Publish-4=50722.57; Falgun_2079_Publish-4=802.48; Chaitra_2079_Publish=50722.57; Chaitra_2079_Publish=802.48
C6,others,finance,Bhadra 2080 (Mid-Sept 2023),4,0.36053835,21.78893825,59.43445378279454,Bhadra_2080_Publish-2=21.79; Bhadra_2080_Publish-2=0.36; Asoj_2080_publish=21.79; Asoj_2080_publish=0.36
C6,others,finance,Jestha 2078 (Mid-June 2021),2,1.02115953,60.84137024,58.58067123948792,Ashadh-2078-2=60.84; Ashadh-2078-2=1.02
C5,profit-loss-a-c,finance,Kartik 2078 (Mid-Nov 2021),4,3.6999299999999997,216.16227427502247,57.42334159700926,Kartik2078_NFRS_Publish-1=216.16; Kartik2078_NFRS_Publish-1=3.70; Manghir-2078=216.16; Manghir-2078=3.70
C5,profit-loss-a-c,system_total,Shrawan 2079 (Mid-Aug 2022),4,163.72122964254584,9484.328233161608,56.92973980142242,Shrawan_2079_PublishV1=9484.33; Shrawan_2079_PublishV1=163.72; Bhadra_2079_Publish=9484.33; Bhadra_2079_Publish=163.72
C5,profit-loss-a-c,system_total,Magh 2081 (Mid-Feb 2024),4,647.6604174756892,37406.072663369596,56.75568747764902,Magh_2080_Publish=37406.07; Magh_2080_Publish=647.66; Falgun_2080_Publish-1=37406.07; Falgun_2080_Publish-1=647.66
C5,profit-loss-a-c,system_total,Kartik 2078 (Mid-Nov 2021),4,457.31973788687077,25599.139228577973,54.976458280290856,Kartik2078_NFRS_Publish-1=25599.14; Kartik2078_NFRS_Publish-1=457.32; Manghir-2078=25599.14; Manghir-2078=457.32
C5,profit-loss-a-c,commercial,Poush 2080 (Mid-Jan 2023),4,596.4154486954303,33148.41386046111,54.579401796127705,Poush2079_Publish-1=33148.41; Poush2079_Publish-1=596.42; Magh_2079_Publish-4=33148.41; Magh_2079_Publish-4=596.42
C5,profit-loss-a-c,system_total,Chait 2080 (Mid-Apr 2023),4,904.0345926541429,49312.589625840505,53.54723749128266,Chaitra_2079_Publish=49312.59; Chaitra_2079_Publish=904.03; Baisakh_2080_Publish-1=49312.59; Baisakh_2080_Publish-1=904.03
C5,profit-loss-a-c,development,Chait 2080 (Mid-Apr 2023),4,64.10542619691991,3482.6141477496635,53.32635510528739,Chaitra_2079_Publish=3482.61; Chaitra_2079_Publish=64.11; Baisakh_2080_Publish-1=3482.61; Baisakh_2080_Publish-1=64.11
C5,profit-loss-a-c,system_total,Jestha 2081 (Mid-June 2024),4,1010.8942077965119,54856.15088052467,53.26497694560631,Jestha_2081_Publish-2=54856.15; Jestha_2081_Publish-2=1010.89; Asar_2081_Publish=54856.15; Asar_2081_Publish=1010.89
C5,profit-loss-a-c,system_total,Baisakh 2081 (Mid-May 2024),4,984.4917804151848,53082.04615944766,52.91822178247301,Baisakh_2081_Publish=53082.05; Baisakh_2081_Publish=984.49; Jestha_2081_Publish-2=53082.05; Jestha_2081_Publish-2=984.49
C5,profit-loss-a-c,commercial,Mangsir 2078 (Mid-Dec 2021),4,519.5285145622462,27969.313745154293,52.83595502687891,Manghir-2078=27969.31; Manghir-2078=519.53; Poush-2078_Publish=27969.31; Poush-2078_Publish=519.53
C6,others,finance,Poush 2080 (Mid-Jan 2023),4,5.531726457366743,291.08618309,51.62121786632328,Poush2079_Publish-1=291.09; Poush2079_Publish-1=5.53; Magh_2079_Publish-4=291.09; Magh_2079_Publish-4=5.53
C5,profit-loss-a-c,commercial,Chait 2081 (Mid-Apr 2024),4,802.0373500032933,41485.12154786605,50.724675350463045,Chaitra_2080_Publish=41485.12; Chaitra_2080_Publish=802.04; Baisakh_2081_Publish=41485.12; Baisakh_2081_Publish=802.04
C6,others,finance,Ashadh 2075 (Mid-July 2018),4,0.7960395,40.07672265,49.34514323723886,Shrawan-2078-2=40.08; Shrawan-2078-2=0.80; Ashadh-2078-2=40.08; Ashadh-2078-2=0.80
C5,profit-loss-a-c,system_total,Bhadra 2082 (Mid-Sept 2025),2,357.62902749610913,17953.230976781077,49.20070966408452,Bhadau_2082_Publish=17953.23; Bhadau_2082_Publish=357.63
C5,profit-loss-a-c,system_total,Ashwin 2079 (Mid-Oct 2022),4,394.23093700209546,19687.978306750596,48.94021640327519,Asoj_2079_PublishV1=19687.98; Asoj_2079_PublishV1=394.23; Kartik2079_publish=19687.98; Kartik2079_publish=394.23
C5,profit-loss-a-c,commercial,Mangsir 2079 (Mid-Dec 2022),4,632.2041941100565,31533.00502841483,48.87788015674797,Mangsir_2079_Publish_V1=31533.01; Mangsir_2079_Publish_V1=632.20; Poush2079_Publish-1=31533.01; Poush2079_Publish-1=632.20
C5,profit-loss-a-c,commercial,Kartik 2081 (Mid-Nov 2024),4,418.68769752626906,20603.301975040646,48.20923661423791,Kartik_2081_Publish=20603.30; Kartik_2081_Publish=418.69; Mangsir_2081_Publish-V2=20603.30; Mangsir_2081_Publish-V2=418.69
C5,profit-loss-a-c,development,Chait 2079 (Mid-Apr 2022),4,98.01445463999998,4717.277312970637,47.12838402556904,Chaitra-2078=4717.28; Chaitra-2078=98.01; Baishakh-2079=4717.28; Baishakh-2079=98.01
C5,profit-loss-a-c,system_total,Shrawan 2081 (Mid-Aug 2024),4,190.68102944183755,9162.719179266187,47.05259970584039,Shrawan_2081_Publish-1=9162.72; Shrawan_2081_Publish-1=190.68; Bhadau_2081_Publish-1=9162.72; Bhadau_2081_Publish-1=190.68
C5,profit-loss-a-c,system_total,Mangsir 2078 (Mid-Dec 2021),4,634.5610850561662,30462.252188765433,47.00523212996769,Manghir-2078=30462.25; Manghir-2078=634.56; Poush-2078_Publish=30462.25; Poush-2078_Publish=634.56
C5,profit-loss-a-c,finance,Jestha 2078 (Mid-June 2021),2,40.83382878081823,1939.6902654892679,46.50204238502467,Ashadh-2078-2=1939.69; Ashadh-2078-2=40.83
C5,profit-loss-a-c,system_total,Ashadh 2082 (Mid-July 2025),4,1481.102663907876,69865.76627440145,46.171454063867024,Saun-2082-Publish=69865.77; Saun-2082-Publish=1481.10; Asar_2082_Publish=69865.77; Asar_2082_Publish=1481.10
C6,others,system_total,Jestha 2078 (Mid-June 2021),2,170.71021840000003,7803.440606474002,44.71161984099483,Ashadh-2078-2=7803.44; Ashadh-2078-2=170.71
C6,others,commercial,Jestha 2078 (Mid-June 2021),2,169.68905887000003,7683.6001750640025,44.28046903100843,Ashadh-2078-2=7683.60; Ashadh-2078-2=169.69
C5,profit-loss-a-c,development,Baisakh 2079 (Mid-May 2022),4,122.14395595000013,5193.740648921341,41.521470739390566,Baishakh-2079=5193.74; Baishakh-2079=122.14; Jestha2079_PublishV1=5193.74; Jestha2079_PublishV1=122.14
C5,profit-loss-a-c,development,Poush 2079 (Mid-Jan 2022),4,75.69409201227992,3105.4385295641478,40.02616792153805,Poush-2078_Publish=3105.44; Poush-2078_Publish=75.69; Magh2078_NFRS_Publish-1=3105.44; Magh2078_NFRS_Publish-1=75.69
C5,profit-loss-a-c,system_total,Ashadh 2080 (Mid-July 2023),4,1831.2114775800405,75002.0283713572,39.95760063194499,Saun_2080_Publish-3=75002.03; Saun_2080_Publish-3=1831.21; Asar_2080_Publish=75002.03; Asar_2080_Publish=1831.21
C6,due-to-change-in-exchange-rates,commercial,Chait 2079 (Mid-Apr 2022),2,27.822162029999994,1114.6865990880256,39.064700862790055,Chaitra-2078=27.82; Baishakh-2079=1114.69
C5,profit-loss-a-c,development,Jestha 2079 (Mid-June 2022),4,145.14536372999981,5792.022562320443,38.90497810935797,Jestha2079_PublishV1=5792.02; Jestha2079_PublishV1=145.15; Ashar2079_Publish=5792.02; Ashar2079_Publish=145.15
C5,profit-loss-a-c,finance,Mangsir 2078 (Mid-Dec 2021),4,6.576381251099972,255.43535128905106,37.841323447652414,Manghir-2078=255.44; Manghir-2078=6.58; Poush-2078_Publish=255.44; Poush-2078_Publish=6.58
C6,due-to-change-in-exchange-rates,system_total,Chait 2079 (Mid-Apr 2022),2,29.099032983199994,1115.9634700412255,37.350534558502844,Chaitra-2078=29.10; Baishakh-2079=1115.96
C5,profit-loss-a-c,finance,Falgun 2079 (Mid-Mar 2022),4,12.18467,450.01387468084584,35.932791341976916,Falgun2078_NFRS_Publish=450.01; Falgun2078_NFRS_Publish=12.18; Chaitra-2078=450.01; Chaitra-2078=12.18
C6,others,system_total,Ashadh 2078 (Mid-July 2021),28,248.44076998,9158.280994082328,35.86303578442294,Shrawan-2078-2=9158.28; Shrawan-2078-2=248.44; Ashadh-2078-2=9158.28; Ashadh-2078-2=248.44; Bhadra_2080_Publish-2=9158.28; Bhadra_2080_Publish-2=248.44; Asoj_2080_publish=9158.28; Asoj_2080_publish=248.44; Kartik_2080_Publish=9158.28; Kartik_2080_Publish=248.44; Mangshir_2080_Publish=9158.28; Mangshir_2080_Publish=248.44; Poush_2080_Publish-2=9158.28; Poush_2080_Publish-2=248.44; Magh_2080_Publish=9158.28; Magh_2080_Publish=248.44; Falgun_2080_Publish-1=9158.28; Falgun_2080_Publish-1=248.44; Chaitra_2080_Publish=9158.28; Chaitra_2080_Publish=248.44; Shrawan_2081_Publish-1=9158.28; Shrawan_2081_Publish-1=248.44; Baisakh_2081_Publish=9158.28; Baisakh_2081_Publish=248.44; Jestha_2081_Publish-2=9158.28; Jestha_2081_Publish-2=248.44; Asar_2081_Publish=9158.28; Asar_2081_Publish=248.44
C5,profit-loss-a-c,system_total,Jestha 2082 (Mid-June 2025),4,1615.1431223429104,59423.691425686535,35.7915948770454,Jestha_2082_Publish-3=59423.69; Jestha_2082_Publish-3=1615.14; Asar_2082_Publish=59423.69; Asar_2082_Publish=1615.14
C6,others,commercial,Ashadh 2078 (Mid-July 2021),28,248.44076998,8971.15767386233,35.109844912268336,Shrawan-2078-2=8971.16; Shrawan-2078-2=248.44; Ashadh-2078-2=8971.16; Ashadh-2078-2=248.44; Bhadra_2080_Publish-2=8971.16; Bhadra_2080_Publish-2=248.44; Asoj_2080_publish=8971.16; Asoj_2080_publish=248.44; Kartik_2080_Publish=8971.16; Kartik_2080_Publish=248.44; Mangshir_2080_Publish=8971.16; Mangshir_2080_Publish=248.44; Poush_2080_Publish-2=8971.16; Poush_2080_Publish-2=248.44; Magh_2080_Publish=8971.16; Magh_2080_Publish=248.44; Falgun_2080_Publish-1=8971.16; Falgun_2080_Publish-1=248.44; Chaitra_2080_Publish=8971.16; Chaitra_2080_Publish=248.44; Shrawan_2081_Publish-1=8971.16; Shrawan_2081_Publish-1=248.44; Baisakh_2081_Publish=8971.16; Baisakh_2081_Publish=248.44; Jestha_2081_Publish-2=8971.16; Jestha_2081_Publish-2=248.44; Asar_2081_Publish=8971.16; Asar_2081_Publish=248.44
C6,others,finance,Ashadh 2077 (Mid-July 2020),24,2.65556932,95.86811211,35.100775599410824,Bhadra_2079_Publish=95.87; Bhadra_2079_Publish=2.66; Asoj_2079_PublishV1=95.87; Asoj_2079_PublishV1=2.66; Kartik2079_publish=95.87; Kartik2079_publish=2.66; Mangsir_2079_Publish_V1=95.87; Mangsir_2079_Publish_V1=2.66; Poush2079_Publish-1=95.87; Poush2079_Publish-1=2.66; Magh_2079_Publish-4=95.87; Magh_2079_Publish-4=2.66; Falgun_2079_Publish-4=95.87; Falgun_2079_Publish-4=2.66; Chaitra_2079_Publish=95.87; Chaitra_2079_Publish=2.66; Saun_2080_Publish-3=95.87; Saun_2080_Publish-3=2.66; Baisakh_2080_Publish-1=95.87; Baisakh_2080_Publish-1=2.66; Jestha_2080_Publish=95.87; Jestha_2080_Publish=2.66; Asar_2080_Publish=95.87; Asar_2080_Publish=2.66
C5,profit-loss-a-c,system_total,Bhadra 2080 (Mid-Sept 2023),4,479.50742759513787,17269.455407846614,35.01499041309475,Bhadra_2080_Publish-2=17269.46; Bhadra_2080_Publish-2=479.51; Asoj_2080_publish=17269.46; Asoj_2080_publish=479.51
C5,profit-loss-a-c,system_total,Poush 2080 (Mid-Jan 2023),4,1052.2700627432625,35912.39363455738,33.12849505661499,Poush2079_Publish-1=35912.39; Poush2079_Publish-1=1052.27; Magh_2079_Publish-4=35912.39; Magh_2079_Publish-4=1052.27
C5,profit-loss-a-c,system_total,Baisakh 2082 (Mid-May 2025),4,1583.5454363877966,52819.872794868534,32.35545136952635,Baisakh_2082_Publish-1=52819.87; Baisakh_2082_Publish-1=1583.55; Jestha_2082_Publish-3=52819.87; Jestha_2082_Publish-3=1583.55
C6,others,finance,Shrawan 2080 (Mid-Aug 2023),4,0.36053835,11.97936707,32.22633242760444,Saun_2080_Publish-3=11.98; Saun_2080_Publish-3=0.36; Bhadra_2080_Publish-2=11.98; Bhadra_2080_Publish-2=0.36
C5,profit-loss-a-c,system_total,Mangsir 2079 (Mid-Dec 2022),4,1092.803637331615,34106.346664089644,30.209949801567106,Mangsir_2079_Publish_V1=34106.35; Mangsir_2079_Publish_V1=1092.80; Poush2079_Publish-1=34106.35; Poush2079_Publish-1=1092.80
C5,profit-loss-a-c,system_total,Shrawan 2080 (Mid-Aug 2023),4,328.5495989498851,9059.585672465828,26.574484039615953,Saun_2080_Publish-3=9059.59; Saun_2080_Publish-3=328.55; Bhadra_2080_Publish-2=9059.59; Bhadra_2080_Publish-2=328.55
C5,profit-loss-a-c,system_total,Chait 2081 (Mid-Apr 2024),4,1656.5991282308823,45431.24411735637,26.42440421653087,Chaitra_2080_Publish=45431.24; Chaitra_2080_Publish=1656.60; Baisakh_2081_Publish=45431.24; Baisakh_2081_Publish=1656.60
C5,profit-loss-a-c,finance,Ashadh 2076 (Mid-July 2019),24,66.30222031,1804.668583252376,26.21882577709374,Bhadra_2078_V1.1=1804.67; Bhadra_2078_V1.1=66.30; Ashwin2078_NFRS_Publish=1804.67; Ashwin2078_NFRS_Publish=66.30; Kartik2078_NFRS_Publish-1=1804.67; Kartik2078_NFRS_Publish-1=66.30; Manghir-2078=1804.67; Manghir-2078=66.30; Poush-2078_Publish=1804.67; Poush-2078_Publish=66.30; Magh2078_NFRS_Publish-1=1804.67; Magh2078_NFRS_Publish-1=66.30; Falgun2078_NFRS_Publish=1804.67; Falgun2078_NFRS_Publish=66.30; Chaitra-2078=1804.67; Chaitra-2078=66.30; Shrawan_2079_PublishV1=1804.67; Shrawan_2079_PublishV1=66.30; Baishakh-2079=1804.67; Baishakh-2079=66.30; Jestha2079_PublishV1=1804.67; Jestha2079_PublishV1=66.30; Ashar2079_Publish=1804.67; Ashar2079_Publish=66.30
C5,profit-loss-a-c,system_total,Mangsir 2080 (Mid-Dec 2023),4,1082.2128592363579,29368.916121638267,26.137836952299626,Mangshir_2080_Publish=29368.92; Mangshir_2080_Publish=1082.21; Poush_2080_Publish-2=29368.92; Poush_2080_Publish-2=1082.21
C5,profit-loss-a-c,system_total,Poush 2081 (Mid-Jan 2024),4,1138.5163186465081,30879.612181455293,26.122678591173486,Poush_2080_Publish-2=30879.61; Poush_2080_Publish-2=1138.52; Magh_2080_Publish=30879.61; Magh_2080_Publish=1138.52
C5,profit-loss-a-c,system_total,Mangsir 2081 (Mid-Dec 2024),4,1209.5190604251131,30833.50134068906,24.492364981707624,Mangsir_2081_Publish-V2=30833.50; Mangsir_2081_Publish-V2=1209.52; Poush_2081_Publish_2=30833.50; Poush_2081_Publish_2=1209.52
C5,profit-loss-a-c,finance,Baisakh 2079 (Mid-May 2022),4,20.12061379,485.9944925412811,23.154058997087937,Baishakh-2079=485.99; Baishakh-2079=20.12; Jestha2079_PublishV1=485.99; Jestha2079_PublishV1=20.12
C5,profit-loss-a-c,commercial,Kartik 2080 (Mid-Nov 2023),4,888.0714649234366,20562.432844449624,22.15402944088782,Kartik_2080_Publish=20562.43; Kartik_2080_Publish=888.07; Mangshir_2080_Publish=20562.43; Mangshir_2080_Publish=888.07
C5,profit-loss-a-c,finance,Ashwin 2078 (Mid-Oct 2021),4,7.789234133252345,176.27163643542121,21.63016278877987,Ashwin2078_NFRS_Publish=176.27; Ashwin2078_NFRS_Publish=7.79; Kartik2078_NFRS_Publish-1=176.27; Kartik2078_NFRS_Publish-1=7.79
C5,profit-loss-a-c,development,Bhadra 2079 (Mid-Sept 2022),4,49.308184881496935,1106.1200374268221,21.432787580503646,Bhadra_2079_Publish=1106.12; Bhadra_2079_Publish=49.31; Asoj_2079_PublishV1=1106.12; Asoj_2079_PublishV1=49.31
C5,profit-loss-a-c,system_total,Falgun 2082 (Mid-Mar 2025),4,2219.391059671385,48067.485376681005,20.657961163364394,Falgun_2081_Publish=48067.49; Falgun_2081_Publish=2219.39; Chaitra_2081_Publish=48067.49; Chaitra_2081_Publish=2219.39
C5,profit-loss-a-c,development,Ashwin 2079 (Mid-Oct 2022),4,58.147999999999996,1253.244522216761,20.552667713709177,Asoj_2079_PublishV1=1253.24; Asoj_2079_PublishV1=58.15; Kartik2079_publish=1253.24; Kartik2079_publish=58.15
C5,profit-loss-a-c,system_total,Chait 2082 (Mid-Apr 2025),4,2174.3599688478744,46424.713802660175,20.350978893922143,Chaitra_2081_Publish=46424.71; Chaitra_2081_Publish=2174.36; Baisakh_2082_Publish-1=46424.71; Baisakh_2082_Publish-1=2174.36
C5,profit-loss-a-c,development,Mangsir 2078 (Mid-Dec 2021),4,108.45618924282009,2237.503092322087,19.6304786102395,Manghir-2078=2237.50; Manghir-2078=108.46; Poush-2078_Publish=2237.50; Poush-2078_Publish=108.46
C5,profit-loss-a-c,development,Ashadh 2080 (Mid-July 2023),4,279.3361333257003,5715.323121553089,19.460378875829637,Saun_2080_Publish-3=5715.32; Saun_2080_Publish-3=279.34; Asar_2080_Publish=5715.32; Asar_2080_Publish=279.34
C5,profit-loss-a-c,finance,Ashadh 2078 (Mid-July 2021),28,54.7349950697526,1071.4092362330307,18.57448310477894,Shrawan-2078-2=1071.41; Shrawan-2078-2=54.73; Ashadh-2078-2=1071.41; Ashadh-2078-2=54.73; Bhadra_2080_Publish-2=1071.41; Bhadra_2080_Publish-2=54.73; Asoj_2080_publish=1071.41; Asoj_2080_publish=54.73; Kartik_2080_Publish=1071.41; Kartik_2080_Publish=54.73; Mangshir_2080_Publish=1071.41; Mangshir_2080_Publish=54.73; Poush_2080_Publish-2=1071.41; Poush_2080_Publish-2=54.73; Magh_2080_Publish=1071.41; Magh_2080_Publish=54.73; Falgun_2080_Publish-1=1071.41; Falgun_2080_Publish-1=54.73; Chaitra_2080_Publish=1071.41; Chaitra_2080_Publish=54.73; Shrawan_2081_Publish-1=1071.41; Shrawan_2081_Publish-1=54.73; Baisakh_2081_Publish=1071.41; Baisakh_2081_Publish=54.73; Jestha_2081_Publish-2=1071.41; Jestha_2081_Publish-2=54.73; Asar_2081_Publish=1071.41; Asar_2081_Publish=54.73
C5,profit-loss-a-c,system_total,Magh 2082 (Mid-Feb 2025),4,2039.871495130352,39793.421513181616,18.507808020347248,Magh_2081_Publish-3=39793.42; Magh_2081_Publish-3=2039.87; Falgun_2081_Publish=39793.42; Falgun_2081_Publish=2039.87
C5,profit-loss-a-c,development,Chait 2081 (Mid-Apr 2024),4,193.67487020922863,3666.820406956608,17.93286621540167,Chaitra_2080_Publish=3666.82; Chaitra_2080_Publish=193.67; Baisakh_2081_Publish=3666.82; Baisakh_2081_Publish=193.67
C6,others,finance,Ashadh 2076 (Mid-July 2019),24,5.615856170000001,104.0555767,17.528889193399692,Bhadra_2078_V1.1=104.06; Bhadra_2078_V1.1=5.62; Ashwin2078_NFRS_Publish=104.06; Ashwin2078_NFRS_Publish=5.62; Kartik2078_NFRS_Publish-1=104.06; Kartik2078_NFRS_Publish-1=5.62; Manghir-2078=104.06; Manghir-2078=5.62; Poush-2078_Publish=104.06; Poush-2078_Publish=5.62; Magh2078_NFRS_Publish-1=104.06; Magh2078_NFRS_Publish-1=5.62; Falgun2078_NFRS_Publish=104.06; Falgun2078_NFRS_Publish=5.62; Chaitra-2078=104.06; Chaitra-2078=5.62; Shrawan_2079_PublishV1=104.06; Shrawan_2079_PublishV1=5.62; Baishakh-2079=104.06; Baishakh-2079=5.62; Jestha2079_PublishV1=104.06; Jestha2079_PublishV1=5.62; Ashar2079_Publish=104.06; Ashar2079_Publish=5.62
C5,profit-loss-a-c,system_total,Kartik 2081 (Mid-Nov 2024),4,1300.056144286896,22902.982009818716,16.61691763118539,Kartik_2081_Publish=22902.98; Kartik_2081_Publish=1300.06; Mangsir_2081_Publish-V2=22902.98; Mangsir_2081_Publish-V2=1300.06
C5,profit-loss-a-c,development,Jestha 2081 (Mid-June 2024),4,281.7761923023155,4959.8557902621815,16.602110915533952,Jestha_2081_Publish-2=4959.86; Jestha_2081_Publish-2=281.78; Asar_2081_Publish=4959.86; Asar_2081_Publish=281.78
C5,profit-loss-a-c,finance,Magh 2079 (Mid-Feb 2022),4,25.165210000000002,419.2066204140826,15.658180893943763,Magh2078_NFRS_Publish-1=419.21; Magh2078_NFRS_Publish-1=25.17; Falgun2078_NFRS_Publish=419.21; Falgun2078_NFRS_Publish=25.17
C5,profit-loss-a-c,development,Kartik 2078 (Mid-Nov 2021),4,133.8448163969602,1933.7899023363345,13.44799996289026,Kartik2078_NFRS_Publish-1=1933.79; Kartik2078_NFRS_Publish-1=133.84; Manghir-2078=1933.79; Manghir-2078=133.84
C5,profit-loss-a-c,system_total,Poush 2082 (Mid-Jan 2025),4,2133.754526402582,30595.47865611128,13.338799649880034,Poush_2081_Publish_2=30595.48; Poush_2081_Publish_2=2133.75; Magh_2081_Publish-3=30595.48; Magh_2081_Publish-3=2133.75
C5,profit-loss-a-c,development,Bhadra 2081 (Mid-Sept 2024),4,117.02879874216856,1647.518542062749,13.077889884971574,Bhadau_2081_Publish-1=1647.52; Bhadau_2081_Publish-1=117.03; Ashwin_2081_Publish-1=1647.52; Ashwin_2081_Publish-1=117.03
C5,profit-loss-a-c,system_total,Kartik 2080 (Mid-Nov 2023),4,1668.9377666467672,22176.72847313745,12.287930153138648,Kartik_2080_Publish=22176.73; Kartik_2080_Publish=1668.94; Mangshir_2080_Publish=22176.73; Mangshir_2080_Publish=1668.94
C5,profit-loss-a-c,development,Kartik 2079 (Mid-Nov 2022),4,139.62356471420247,1778.8930595010554,11.74063631839151,Kartik2079_publish=1778.89; Kartik2079_publish=139.62; Mangsir_2079_Publish_V1=1778.89; Mangsir_2079_Publish_V1=139.62
C5,profit-loss-a-c,finance,Jestha 2079 (Mid-June 2022),4,54.36526577419991,663.5709616405218,11.205788975567415,Jestha2079_PublishV1=663.57; Jestha2079_PublishV1=54.37; Ashar2079_Publish=663.57; Ashar2079_Publish=54.37
